X,Y,location_id,address_primary,city,state,zip,building_type_code,Service Area,Constructed,NeedsConstructed
-95.84211792,40.39200625,1076994528,1208 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.8499406,40.38011206,1076994529,2406 R ST,AUBURN,NE,68305,R,Auburn,X,
-95.83377308,40.39365831,1076994530,605 11TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84456716,40.380507,1076994531,1408 24TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.8459622,40.39405245,1076994532,1020 O ST,AUBURN,NE,68305,R,Auburn,X,
-95.84267397,40.39863281,1076994534,656 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84376208,40.37991894,1076994535,2411 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.8409457,40.38905195,1076994537,1516 COURTHOUSE AVE,AUBURN,NE,68305,R,Auburn,X,
-95.8409677,40.38319736,1076994540,1115 21ST ST,AUBURN,NE,68305,R,Auburn,X,
-95.84180689,40.38421047,1076994541,2000 L ST,AUBURN,NE,68305,R,Auburn,X,
-95.84230694,40.38887083,1076994543,1214 16TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83937364,40.38991894,1076994544,1010 15TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84571728,40.38623067,1076994545,1806 O ST,AUBURN,NE,68305,R,Auburn,X,
-95.84570628,40.39032008,1076994549,1412 O ST,AUBURN,NE,68305,R,Auburn,X,
-95.83964067,40.38160211,1076994551,1016 23RD ST,AUBURN,NE,68305,R,Auburn,X,
-95.8499676,40.37774772,1076994552,2614 R ST,AUBURN,NE,68305,R,Auburn,X,
-95.84265197,40.3925822,1076994553,1221 CENTRAL AVE,AUBURN,NE,68305,R,Auburn,X,
-95.84510622,40.38717676,1076994554,1709 O ST,AUBURN,NE,68305,R,Auburn,X,
-95.84651236,40.38270722,1076994555,2117 P ST,AUBURN,NE,68305,R,Auburn,X,
-95.84434514,40.39121117,1076994556,1314 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.84371208,40.39199114,1076994557,1316 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84266797,40.39781773,1076994559,701 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84058976,40.38843789,1076994560,1109 16TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83437814,40.38991194,1076994562,1421 G ST,AUBURN,NE,68305,R,Auburn,X,
-95.84782349,40.38632768,1076994565,1803 Q ST,AUBURN,NE,68305,R,Auburn,X,
-95.84513422,40.38077102,1076994567,2315 O ST,AUBURN,NE,68305,R,Auburn,X,
-95.84847855,40.38006705,1076994570,2404 Q ST,AUBURN,NE,68305,R,Auburn,X,
-95.84379008,40.38989793,1076994571,1320 15TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84257896,40.39149719,1076994572,1303 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84075678,40.38948199,1076994573,1109 15TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84080179,40.3915671,1076994574,1111 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83854056,40.38943299,1076994576,921 15TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84374508,40.38675762,1076994577,1320 18TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84236294,40.39888883,1076994578,1215 6TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83516722,40.39202125,1076994579,706 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83414012,40.39463841,1076994580,611 10TH ST,AUBURN,NE,68305,B,Auburn,X,
-95.8459122,40.39430748,1076994581,1016 O ST,AUBURN,NE,68305,R,Auburn,X,
-95.83912862,40.39862081,1076994582,600 J ST,AUBURN,NE,68305,B,Auburn,X,
-95.84732344,40.37916196,1076994583,1609 25TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83914062,40.38679862,1076994584,1002 18TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84069577,40.39514656,1076994585,1108 10TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.8479234,40.380511,1076994586,2323 Q ST,AUBURN,NE,68305,R,Auburn,X,
-95.84213492,40.39784773,1076994588,1211 7TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84121283,40.38617166,1076994590,1807 L ST,AUBURN,NE,68305,R,Auburn,X,
-95.84038474,40.38886883,1076994591,1100 16TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84318402,40.38419846,1076994592,2002 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84048475,40.38998294,1076994593,1110 15TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84213992,40.37949099,1076994594,1208 25TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84174588,40.38110116,1076994596,1203 23RD ST,AUBURN,NE,68305,R,Auburn,X,
-95.84662837,40.39515656,1076994598,1516 10TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84180689,40.38396034,1076994599,2010 L ST,AUBURN,NE,68305,R,Auburn,X,
-95.84936764,40.37849789,1076994601,1720 26TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84432814,40.39027607,1076994603,1410 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.85065677,40.37811186,1076994604,2601 S ST,AUBURN,NE,68305,R,Auburn,X,
-95.84647835,40.38600165,1076994605,1815 P ST,AUBURN,NE,68305,R,Auburn,X,
-95.84650636,40.37910096,1076994610,2501 P ST,AUBURN,NE,68305,R,Auburn,X,
-95.8409407,40.39307235,1076994613,1112 CENTRAL AVE,AUBURN,NE,68305,R,Auburn,X,
-95.84938964,40.3795179,1076994614,2423 R ST,AUBURN,NE,68305,R,Auburn,X,
-95.84126783,40.39093704,1076994616,1120 14TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84574028,40.38934298,1076994617,1506 O ST,AUBURN,NE,68305,R,Auburn,X,
-95.84266797,40.39460741,1076994619,1007 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84659536,40.39407645,1076994623,1518 11TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83955666,40.3925272,1076994624,1013 CENTRAL AVE,AUBURN,NE,68305,B,Auburn,X,
-95.84374508,40.38945199,1076994628,1321 15TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84042875,40.38778672,1076994630,1622 K ST,AUBURN,NE,68305,R,Auburn,X,
-95.84132884,40.39361031,1076994631,1105 L ST,AUBURN,NE,68305,R,Auburn,X,
-95.83906261,40.38592254,1076994633,1816 J ST,AUBURN,NE,68305,R,Auburn,X,
-95.84233494,40.3825612,1076994634,1214 22ND ST,AUBURN,NE,68305,R,Auburn,X,
-95.84070678,40.3815461,1076994635,1114 23RD ST,AUBURN,NE,68305,R,Auburn,X,
-95.84427813,40.37806785,1076994636,2676 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.84639034,40.39668161,1076994638,811 P ST,AUBURN,NE,68305,R,Auburn,X,
-95.83986769,40.3825572,1076994639,1018 22ND ST,AUBURN,NE,68305,R,Auburn,X,
-95.83904061,40.39823287,1076994641,620 J ST,AUBURN,NE,68305,B,Auburn,X,
-95.83553926,40.39567051,1076994642,713 9TH ST,AUBURN,NE,68305,B,Auburn,X,
-95.84312302,40.37906795,1076994643,2504 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.83423913,40.38833088,1076994644,1607 G ST,AUBURN,NE,68305,R,Auburn,X,
-95.85131284,40.37789173,1076994645,2608 S ST,AUBURN,NE,68305,R,Auburn,X,
-95.84482819,40.38986693,1076994646,1414 15TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84060677,40.39365631,1076994648,1105 11TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84778948,40.38715776,1076994650,1711 Q ST,AUBURN,NE,68305,R,Auburn,X,
-95.84264597,40.37860781,1076994652,2519 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84649035,40.37883183,1076994655,2511 P ST,AUBURN,NE,68305,R,Auburn,X,
-95.84324503,40.39780773,1076994656,702 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84850156,40.37790774,1076994661,2608 Q ST,AUBURN,NE,68305,R,Auburn,X,
-95.84779048,40.38662161,1076994662,1725 Q ST,AUBURN,NE,68305,R,Auburn,X,
-95.8349671,40.39301135,1076994663,700 CENTRAL AVE,AUBURN,NE,68305,R,Auburn,X,
-95.84647835,40.38395734,1076994664,2011 P ST,AUBURN,NE,68305,R,Auburn,X,
-95.85081279,40.3775177,1076994666,2621 S ST,AUBURN,NE,68305,R,Auburn,X,
-95.83584029,40.39306235,1076994667,722 CENTRAL AVE,AUBURN,NE,68305,R,Auburn,X,
-95.83389509,40.39324037,1076994668,1188 F ST BLDG 2,AUBURN,NE,68305,R,Auburn,X,
-95.84459016,40.39739178,1076994669,716 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.84640135,40.39044109,1076994670,1519 14TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84065677,40.39671162,1076994671,808 K ST,AUBURN,NE,68305,X,Auburn,X,
-95.84940665,40.38088003,1076994674,2311 R ST,AUBURN,NE,68305,R,Auburn,X,
-95.84850656,40.37987693,1076994675,2408 Q ST,AUBURN,NE,68305,R,Auburn,X,
-95.84646735,40.37810786,1076994676,1519 26TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84324003,40.38799274,1076994678,1612 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84384009,40.39780273,1076994680,705 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.8409517,40.39201825,1076994682,1114 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84234094,40.37912296,1076994683,1215 25TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84488919,40.38883183,1076994686,1414 16TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84261797,40.38495644,1076994687,1915 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84130184,40.39928797,1076994688,1120 6TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84784049,40.38971292,1076994690,1509 Q ST,AUBURN,NE,68305,R,Auburn,X,
-95.84849555,40.37907695,1076994691,2504 Q ST,AUBURN,NE,68305,R,Auburn,X,
-95.84623933,40.38949699,1076994692,1515 15TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.8399286,40.39630068,1076994693,817 K ST,AUBURN,NE,68305,R,Auburn,X,
-95.8499736,40.37913896,1076994694,1803 25TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84115682,40.38538158,1076994696,1903 L ST,AUBURN,NE,68305,R,Auburn,X,
-95.84315602,40.38316736,1076994698,2100 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84371708,40.38580653,1076994699,1322 19TH ST,AUBURN,NE,68305,B,Auburn,X,
-95.84645135,40.3835823,1076994700,2023 P ST,AUBURN,NE,68305,R,Auburn,X,
-95.84261297,40.3825612,1076994702,1222 22ND ST,AUBURN,NE,68305,R,Auburn,X,
-95.84349005,40.39722777,1076994704,1308 8TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83705141,40.39511256,1076994705,818 10TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83515622,40.38945199,1076994707,707 15TH ST,AUBURN,NE,68305,B,Auburn,X,
-95.84214092,40.39303835,1076994708,1208 CENTRAL AVE,AUBURN,NE,68305,B,Auburn,X,
-95.84318402,40.39138818,1076994710,1304 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84567327,40.3915621,1076994712,1300 O ST,AUBURN,NE,68305,R,Auburn,X,
-95.84563427,40.38474142,1076994713,1920 O ST,AUBURN,NE,68305,B,Auburn,X,
-95.84043975,40.38800085,1076994715,1614 K ST,AUBURN,NE,68305,R,Auburn,X,
-95.83912362,40.38986793,1076994716,1422 J ST,AUBURN,NE,68305,R,Auburn,X,
-95.84202891,40.39935698,1076994717,1206 6TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84121283,40.38677162,1076994718,1721 L ST,AUBURN,NE,68305,R,Auburn,X,
-95.84378408,40.39049809,1076994719,1321 14TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.8349391,40.39516056,1076994721,920 G ST,AUBURN,NE,68305,R,Auburn,X,
-95.84510622,40.38882083,1076994723,1420 16TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83932864,40.37864081,1076994725,2516 J ST,AUBURN,NE,68305,X,Auburn,X,
-95.8499676,40.37986193,1076994727,2408 R ST,AUBURN,NE,68305,R,Auburn,X,
-95.83553426,40.39312136,1076994732,714 CENTRAL AVE,AUBURN,NE,68305,R,Auburn,X,
-95.83769047,40.39042709,1076994733,1406 I ST,AUBURN,NE,68305,R,Auburn,X,
-95.84259596,40.38541059,1076994734,1901 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84774048,40.38739878,1076994735,1703 Q ST,AUBURN,NE,68305,R,Auburn,X,
-95.84776748,40.37849189,1076994738,1618 26TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83984069,40.38676862,1076994741,1721 K ST,AUBURN,NE,68305,R,Auburn,X,
-95.85071278,40.37916196,1076994744,1815 25TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83577328,40.39013806,1076994745,1415 H ST,AUBURN,NE,68305,R,Auburn,X,
-95.84040675,40.39134618,1076994746,1310 K ST,AUBURN,NE,68305,R,Auburn,X,
-95.83938964,40.38783173,1076994747,1010 17TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84427313,40.3775527,1076994748,2622 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.84361707,40.38091004,1076994750,2311 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.83968967,40.39678762,1076994751,1015 8TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83431214,40.38741179,1076994752,621 17TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84116782,40.39366731,1076994753,1117 11TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84511222,40.38002705,1076994754,2407 O ST,AUBURN,NE,68305,R,Auburn,X,
-95.83852356,40.39046709,1076994755,1403 J ST,AUBURN,NE,68305,R,Auburn,X,
-95.84073978,40.39407045,1076994756,1108 11TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84645635,40.38016706,1076994761,2401 P ST,AUBURN,NE,68305,R,Auburn,X,
-95.84436714,40.38721177,1076994762,1710 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.84433414,40.37891184,1076994765,2508 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.8409567,40.38005705,1076994767,1115 24TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83509021,40.38994194,1076994769,1422 G ST,AUBURN,NE,68305,R,Auburn,X,
-95.84207891,40.380511,1076994772,1208 24TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.8459342,40.3915571,1076994773,1513 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83505121,40.39012206,1076994775,1420 G ST,AUBURN,NE,68305,R,Auburn,X,
-95.84525123,40.39741879,1076994778,1420 8TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84041275,40.3915471,1076994779,1101 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84705141,40.38612266,1076994780,1810 P ST,AUBURN,NE,68305,R,Auburn,X,
-95.84458916,40.38733778,1076994781,1704 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.84674538,40.39466741,1076994782,1521 10TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83430114,40.39095704,1076994783,618 14TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84051776,40.3845464,1076994784,1102 20TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84049075,40.38709175,1076994788,1710 K ST,AUBURN,NE,68305,R,Auburn,X,
-95.83988469,40.38167811,1076994789,1022 23RD ST,AUBURN,NE,68305,R,Auburn,X,
-95.84567827,40.39131118,1076994790,1308 O ST,AUBURN,NE,68305,R,Auburn,X,
-95.84678938,40.39306135,1076994791,1520 CENTRAL AVE,AUBURN,NE,68305,R,Auburn,X,
-95.83802351,40.390507,1076994792,909 14TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84047875,40.39634768,1076994793,814 K ST,AUBURN,NE,68305,R,Auburn,X,
-95.84486719,40.38736178,1076994794,1419 17TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.8399236,40.38576152,1076994795,1022 19TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84540125,40.39302735,1076994796,1420 CENTRAL AVE,AUBURN,NE,68305,R,Auburn,X,
-95.84210692,40.3925462,1076994797,1213 CENTRAL AVE,AUBURN,NE,68305,R,Auburn,X,
-95.84174588,40.38792174,1076994798,1622 L ST,AUBURN,NE,68305,B,Auburn,X,
-95.84044075,40.39199814,1076994799,1100 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84044575,40.3825812,1076994800,2120 K ST,AUBURN,NE,68305,R,Auburn,X,
-95.8399066,40.38524657,1076994802,1907 K ST,AUBURN,NE,68305,R,Auburn,X,
-95.84119082,40.38719176,1076994804,1711 L ST,AUBURN,NE,68305,R,Auburn,X,
-95.84041775,40.39520057,1076994808,1100 10TH ST,AUBURN,NE,68305,B,Auburn,X,
-95.84265197,40.38409245,1076994809,1223 20TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84316702,40.38005705,1076994810,2406 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84438414,40.38680863,1076994811,1722 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.83802851,40.38945099,1076994812,913 15TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84102881,40.39403645,1076994816,1114 11TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84125183,40.38191814,1076994817,2209 L ST,AUBURN,NE,68305,R,Auburn,X,
-95.84032874,40.38113616,1076994819,1101 23RD ST,AUBURN,NE,68305,R,Auburn,X,
-95.83447815,40.3915511,1076994821,623 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84850156,40.3785618,1076994823,2520 Q ST,AUBURN,NE,68305,R,Auburn,X,
-95.84786249,40.390532,1076994825,1401 Q ST,AUBURN,NE,68305,R,Auburn,X,
-95.83415112,40.39514256,1076994826,612 10TH ST,AUBURN,NE,68305,B,Auburn,X,
-95.84942865,40.37912696,1076994827,2501 R ST,AUBURN,NE,68305,R,Auburn,X,
-95.84437814,40.38700175,1076994828,1714 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.84374008,40.39472242,1076994829,1313 10TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84041775,40.3925402,1076994830,1206 K ST,AUBURN,NE,68305,B,Auburn,X,
-95.84426713,40.37766171,1076994832,2634 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.83711242,40.38998194,1076994833,820 15TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83359006,40.39366131,1076994834,601 11TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83713942,40.3955865,1076994835,909 I ST,AUBURN,NE,68305,B,Auburn,X,
-95.83925663,40.3815911,1076994836,2220 J ST,AUBURN,NE,68305,B,Auburn,X,
-95.83778448,40.390542,1076994837,903 14TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83715142,40.39199214,1076994839,820 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84426713,40.37776772,1076994840,1405 26TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83666737,40.39201125,1076994841,808 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84230194,40.38843789,1076994842,1215 16TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84376208,40.3925782,1076994843,1317 CENTRAL AVE,AUBURN,NE,68305,R,Auburn,X,
-95.83666237,40.39097204,1076994848,810 14TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84236794,40.39303135,1076994849,1214 CENTRAL AVE,AUBURN,NE,68305,R,Auburn,X,
-95.84318402,40.38990894,1076994851,1420 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.83504021,40.3915321,1076994852,703 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84403411,40.39837188,1076994855,617 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.83647835,40.38890784,1076994856,1520 H ST,AUBURN,NE,68305,R,Auburn,X,
-95.84121283,40.38739178,1076994858,1703 L ST,AUBURN,NE,68305,R,Auburn,X,
-95.8409567,40.38060101,1076994860,1114 24TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.8399176,40.39677062,1076994862,803 K ST,AUBURN,NE,68305,R,Auburn,X,
-95.84539024,40.39346739,1076994863,1109 O ST,AUBURN,NE,68305,R,Auburn,X,
-95.84778448,40.38574252,1076994864,1620 19TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84404511,40.39574152,1076994866,901 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.84934564,40.38049709,1076994867,2323 R ST,AUBURN,NE,68305,R,Auburn,X,
-95.83513922,40.39097004,1076994869,706 14TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84456716,40.37773172,1076994871,2642 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.84340605,40.38884683,1076994873,1310 16TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83503421,40.3955415,1076994874,912 G ST,AUBURN,NE,68305,B,Auburn,X,
-95.84359506,40.39887083,1076994875,1311 6TH ST BLDG 2,AUBURN,NE,68305,R,Auburn,X,
-95.83363407,40.3925812,1076994876,601 CENTRAL AVE,AUBURN,NE,68305,R,Auburn,X,
-95.83415612,40.38948799,1076994877,615 15TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83767847,40.39006705,1076994879,1414 I ST,AUBURN,NE,68305,R,Auburn,X,
-95.84120683,40.38990094,1076994881,1118 15TH ST,AUBURN,NE,68305,B,Auburn,X,
-95.84649035,40.3915671,1076994885,1521 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84229093,40.38738778,1076994886,1211 17TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84776248,40.38688863,1076994889,1717 Q ST,AUBURN,NE,68305,R,Auburn,X,
-95.8399236,40.39930198,1076994890,1018 6TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84179088,40.38379132,1076994891,2014 L ST,AUBURN,NE,68305,R,Auburn,X,
-95.84178488,40.38933898,1076994893,1506 L ST,AUBURN,NE,68305,R,Auburn,X,
-95.83357806,40.38901795,1076994895,602 16TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.8409067,40.39779072,1076994896,1109 7TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.833978,40.39426147,1076994897,608 11TH ST,AUBURN,NE,68305,B,Auburn,X,
-95.84404011,40.39472242,1076994899,1323 10TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.8449451,40.39468741,1076994900,1409 10TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84532324,40.39406745,1076994901,1420 11TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84565127,40.3765286,1076994903,2718 O ST,AUBURN,NE,68305,R,Auburn,X,
-95.84322303,40.39410146,1076994904,1020 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84784549,40.39027707,1076994907,1409 Q ST,AUBURN,NE,68305,R,Auburn,X,
-95.84640135,40.39309735,1076994909,1514 CENTRAL AVE,AUBURN,NE,68305,R,Auburn,X,
-95.84568427,40.37903895,1076994914,2506 O ST,AUBURN,NE,68305,R,Auburn,X,
-95.84566727,40.37974792,1076994917,2414 O ST,AUBURN,NE,68305,R,Auburn,X,
-95.83937864,40.38574752,1076994919,1010 19TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84238494,40.39200225,1076994924,1216 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.85132884,40.38001005,1076994929,2402 S ST,AUBURN,NE,68305,R,Auburn,X,
-95.85082379,40.37780173,1076994931,2605 S ST,AUBURN,NE,68305,R,Auburn,X,
-95.84317802,40.37860781,1076994934,2516 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84321703,40.39218626,1076994935,1214 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.83959566,40.38575052,1076994938,1014 19TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83839554,40.3935603,1076994939,1101 J ST,AUBURN,NE,68305,B,Auburn,X,
-95.84211792,40.38843089,1076994942,1211 16TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84432814,40.38409645,1076994943,2006 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.84455616,40.38634768,1076994944,1800 N ST,AUBURN,NE,68305,B,Auburn,X,
-95.84119582,40.39519056,1076994946,1118 10TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.8409067,40.38777072,1076994949,1118 17TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84357806,40.39048709,1076994950,1317 14TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84716242,40.38984893,1076994951,1420 1/2 P ST,AUBURN,NE,68305,R,Auburn,X,
-95.84051776,40.38295624,1076994952,2110 K ST,AUBURN,NE,68305,R,Auburn,X,
-95.84261797,40.39888683,1076994954,1223 6TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.8399566,40.3965516,1076994956,811 K ST,AUBURN,NE,68305,R,Auburn,X,
-95.84441715,40.38423647,1076994960,2000 N ST,AUBURN,NE,68305,B,Auburn,X,
-95.83403911,40.39564051,1076994961,611 9TH ST,AUBURN,NE,68305,B,Auburn,X,
-95.83908461,40.38639868,1076994966,1003 18TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84213992,40.39718076,1076994969,1208 8TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83802851,40.39511056,1076994970,910 10TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83942865,40.38635668,1076994972,1013 18TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84514522,40.39046109,1076994973,1421 14TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.83853956,40.39005605,1076994974,1415 J ST,AUBURN,NE,68305,R,Auburn,X,
-95.84433914,40.37977692,1076994976,2412 N ST,AUBURN,NE,68305,R,Auburn,X,
-95.83641235,40.39100715,1076994978,806 14TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.8349561,40.39098104,1076994979,702 14TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84123983,40.38936098,1076994984,1121 15TH ST,AUBURN,NE,68305,B,Auburn,X,
-95.83449015,40.39246729,1076994986,621 CENTRAL AVE,AUBURN,NE,68305,R,Auburn,X,
-95.84504521,40.38424747,1076994987,2001 O ST,AUBURN,NE,68305,B,Auburn,X,
-95.84041775,40.38178612,1076994988,2214 K ST,AUBURN,NE,68305,R,Auburn,X,
-95.84261297,40.38194114,1076994990,2209 M ST,AUBURN,NE,68305,R,Auburn,X,
-95.84349005,40.3915371,1076994991,1311 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84040675,40.38570652,1076994992,1820 K ST,AUBURN,NE,68305,R,Auburn,X,
-95.84706241,40.37888283,1076994993,2508 P ST,AUBURN,NE,68305,R,Auburn,X,
-95.84318402,40.3825522,1076994996,1304 22ND ST,AUBURN,NE,68305,R,Auburn,X,
-95.84708941,40.37972192,1076995002,2414 P ST,AUBURN,NE,68305,R,Auburn,X,
-95.83360607,40.39097004,1076995003,602 14TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84478418,40.39199214,1076995004,1416 13TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84261797,40.3935603,1076995007,1105 M ST,AUBURN,NE,68305,B,Auburn,X,
-95.84100181,40.39615166,1076995008,1114 9TH ST,AUBURN,NE,68305,R,Auburn,X,
-95.84131784,40.39306635,1076995009,1120 CENTRAL AVE,AUBURN,NE,68305,B,Auburn,X,
-95.84783949,40.38613066,1076995010,1809 Q ST,AUBURN,NE,68305,R,Auburn,X,
